date,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,sales_7,sales_8,sales_9,sales_10,sales_11,sales_12,sales_13,sales_14,sales_15,sales_16,sales_17,sales_18,sales_19,sales_20,sales_21,sales_22,sales_23,sales_24,sales_25,sales_26,sales_27,sales_28,sales_29,sales_30,sales_31,sales_32,sales_33,sales_34,sales_35,sales_36,sales_37,sales_38,sales_39,sales_40,sales_41,sales_42,sales_43,sales_44,sales_45,sales_46,sales_47,sales_48,sales_49,sales_50
5/25/2016,29,54,39,28,28,50,64,77,56,65,73,65,82,48,90,26,38,82,41,41,36,71,26,72,75,47,25,86,72,54,63,45,61,20,68,93,23,67,46,30,28,37,44,23,67,68,23,40,35,67
5/26/2016,17,65,52,21,22,57,67,99,61,70,78,73,92,66,91,37,36,94,42,56,31,88,39,85,96,53,21,99,77,39,67,35,78,31,82,91,26,81,47,40,21,38,49,34,79,64,23,72,34,73
5/27/2016,26,60,34,22,21,69,58,86,65,82,74,77,96,69,106,37,39,105,38,58,50,100,23,75,109,52,28,105,78,45,74,43,72,32,72,95,39,99,58,39,26,36,71,30,85,77,20,56,37,68
5/28/2016,33,81,55,22,10,81,65,81,69,80,85,89,105,76,147,32,55,104,46,53,49,109,49,97,104,79,36,117,84,48,70,45,81,27,83,87,32,102,72,47,30,43,63,44,103,81,25,56,39,99
5/29/2016,29,79,33,35,28,71,72,97,80,106,68,90,96,75,115,34,39,123,57,53,61,130,38,99,117,54,30,116,95,61,76,63,82,24,92,107,34,94,51,32,39,41,72,32,90,72,31,60,32,73
5/30/2016,18,48,36,22,15,65,51,59,53,56,63,58,83,60,66,26,35,65,27,43,34,68,31,41,83,36,17,70,78,30,60,39,69,23,51,60,18,77,39,27,23,34,55,27,73,56,22,43,29,51
5/31/2016,18,62,39,27,26,67,54,83,47,83,66,56,84,52,92,14,29,86,48,49,42,84,19,75,82,48,25,89,80,48,73,43,88,23,71,79,29,81,43,35,20,32,56,28,73,59,16,48,25,55
6/1/2016,24,68,40,27,26,69,71,80,55,81,77,81,81,58,107,29,38,87,52,57,36,99,33,66,109,51,20,80,67,40,67,52,78,26,81,89,39,86,59,29,23,33,57,28,104,53,21,52,26,79
6/2/2016,25,60,48,29,26,60,77,94,67,86,82,82,85,68,102,30,39,96,41,44,59,94,26,73,83,66,21,101,64,42,63,46,82,26,78,71,32,98,40,29,22,33,48,42,71,74,32,66,33,70
6/3/2016,38,77,40,25,22,89,55,96,67,99,91,95,91,63,113,27,34,105,59,44,57,90,33,84,93,76,26,101,96,44,85,56,80,37,60,83,43,92,49,35,32,40,68,28,120,85,30,59,36,80
6/4/2016,28,103,57,24,23,81,67,105,60,94,86,68,103,98,119,25,32,125,43,56,53,109,42,71,119,71,39,124,87,61,81,58,94,41,97,102,32,111,56,45,18,47,66,42,125,70,27,78,36,91
6/5/2016,35,66,48,34,29,81,93,114,76,80,96,77,114,75,107,30,44,120,62,56,62,107,54,108,136,67,32,131,103,56,78,79,79,37,91,125,56,118,59,37,32,51,80,35,107,92,21,82,46,76
6/6/2016,23,52,19,27,16,52,63,83,47,60,64,74,90,45,89,27,40,86,44,54,37,72,31,72,87,49,9,79,81,36,52,36,60,26,65,84,28,90,40,32,14,40,46,42,75,52,25,36,29,81
6/7/2016,22,63,43,25,20,54,73,82,54,92,73,56,92,79,81,33,42,93,40,51,47,83,41,68,86,45,23,91,72,45,57,50,76,25,64,86,30,85,55,35,24,45,55,27,81,58,33,60,31,80
6/8/2016,22,61,36,30,18,71,52,82,65,78,74,72,97,79,92,31,42,89,39,53,52,97,35,84,77,52,27,86,66,56,60,59,79,23,86,94,26,98,51,34,22,45,60,28,114,59,18,49,32,87
6/9/2016,24,62,32,27,19,58,75,96,56,69,72,90,110,72,102,33,42,117,46,63,45,91,35,76,94,66,31,99,78,42,60,53,91,39,74,84,32,102,48,33,34,37,57,31,100,65,25,58,25,78
6/10/2016,34,51,50,28,29,75,63,96,63,89,85,94,115,76,101,32,49,106,47,50,62,101,24,69,96,56,22,104,102,57,65,55,72,35,91,105,41,115,52,37,33,38,77,36,102,83,31,57,31,92
6/11/2016,31,84,36,27,26,76,81,88,70,82,110,90,108,87,109,47,39,107,65,79,55,95,42,84,101,57,28,119,92,54,68,64,97,41,95,95,43,109,59,36,32,40,84,41,124,83,37,67,33,98
6/12/2016,22,77,59,32,29,74,85,121,80,91,99,91,119,78,124,39,55,127,52,48,54,118,42,76,121,56,33,135,92,66,80,57,95,38,99,91,45,118,56,38,32,50,68,40,107,109,27,62,48,92
6/13/2016,22,51,38,16,20,51,61,67,54,72,55,73,83,44,77,20,31,78,37,45,33,77,25,61,70,44,14,86,61,34,59,46,61,27,68,65,21,70,32,23,17,21,45,31,73,54,8,49,30,73
6/14/2016,25,70,43,21,7,59,53,83,57,77,86,75,83,73,104,25,34,84,57,54,49,84,25,88,89,49,28,103,76,39,70,47,80,24,74,85,31,91,46,42,29,35,68,32,85,79,16,61,35,58
6/15/2016,22,56,52,29,21,61,53,73,59,71,70,93,121,69,91,27,26,81,47,43,43,72,37,81,88,57,28,93,79,43,61,50,73,28,69,77,27,84,38,38,24,39,71,33,83,56,24,59,40,83
6/16/2016,30,61,37,23,22,67,67,86,63,81,89,84,104,55,106,28,39,117,43,54,40,98,28,69,93,64,18,90,77,50,73,51,85,31,85,94,31,98,60,32,17,48,52,24,95,66,30,51,27,77
6/17/2016,22,71,50,29,18,80,82,85,62,85,87,88,88,85,109,37,39,89,44,52,60,101,28,74,94,64,35,112,100,45,71,62,92,32,81,107,33,106,63,39,36,49,56,37,94,74,22,52,39,90
6/18/2016,27,97,47,30,26,68,83,96,61,105,92,80,119,96,113,42,43,113,51,67,42,83,40,91,135,96,25,117,102,59,77,57,109,38,89,89,36,117,61,29,28,44,84,42,108,71,20,74,40,95
6/19/2016,28,96,46,30,28,73,77,120,67,97,90,102,132,80,123,32,40,114,51,58,58,128,44,83,126,77,32,123,74,68,70,67,106,32,92,105,50,111,71,52,32,54,74,40,95,64,39,68,36,89
6/20/2016,15,54,35,21,13,56,43,83,38,64,63,72,72,46,85,24,29,74,45,45,40,73,30,68,74,53,22,86,62,33,48,32,66,25,87,67,29,85,39,27,14,28,52,32,78,66,28,46,36,70
6/21/2016,25,62,40,25,23,54,69,83,47,74,61,76,102,67,103,23,33,103,48,61,44,99,26,69,81,39,22,96,74,55,51,42,70,28,74,73,34,74,46,27,21,47,51,41,75,68,18,56,30,60
6/22/2016,25,69,34,20,20,74,62,89,49,68,79,72,89,50,94,25,38,90,43,38,47,82,34,83,87,59,21,97,70,47,59,42,61,26,76,79,36,77,60,35,26,37,62,44,96,71,23,80,40,81
6/23/2016,23,80,46,34,9,70,70,90,68,83,76,80,92,64,105,35,32,95,36,49,55,81,23,75,103,60,24,97,74,40,82,58,87,19,78,113,29,103,39,38,24,52,67,28,82,71,25,57,31,74
6/24/2016,31,66,43,24,14,77,78,90,67,99,76,99,117,78,100,39,51,106,48,49,51,81,31,79,100,45,30,88,80,48,62,59,79,42,83,96,42,93,56,46,23,53,76,38,113,71,29,63,43,96
6/25/2016,31,82,42,39,29,76,75,102,68,90,97,101,129,80,133,37,46,115,61,61,46,126,40,85,96,78,28,122,89,45,88,49,78,33,93,100,42,106,58,40,31,39,63,42,99,79,22,72,34,93
6/26/2016,32,70,57,38,19,73,73,87,72,111,92,89,111,76,122,44,38,135,59,57,41,104,55,94,129,61,42,141,103,62,74,77,93,39,87,124,49,110,66,32,26,60,70,50,110,99,36,65,34,70
6/27/2016,26,57,24,28,16,40,58,65,50,93,62,61,89,50,67,26,21,89,35,38,30,79,31,64,77,40,15,74,58,31,62,54,73,23,49,76,24,70,32,26,20,39,41,22,71,62,28,42,22,49
6/28/2016,28,60,40,14,20,65,79,89,46,90,66,61,102,70,87,31,41,88,39,45,43,92,34,74,88,58,29,98,71,46,58,35,69,25,61,96,36,97,48,25,22,41,56,36,96,50,30,56,25,71
6/29/2016,25,65,38,29,22,66,60,78,66,67,63,82,88,79,75,35,41,109,47,51,51,78,25,67,78,51,21,97,92,47,63,42,75,29,74,89,34,88,44,29,23,33,44,37,90,70,23,54,39,65
6/30/2016,25,71,56,25,33,68,69,75,49,76,82,85,92,70,103,28,41,106,43,54,49,95,31,83,85,66,19,106,90,42,77,46,97,37,80,94,26,92,52,33,22,48,45,35,91,72,20,62,39,70
7/1/2016,42,85,51,29,29,74,84,101,73,108,90,88,112,66,128,39,35,127,66,59,43,120,35,73,117,66,34,118,97,52,85,55,85,26,95,107,42,97,66,36,31,47,77,49,111,86,27,62,37,84
7/2/2016,32,95,35,28,30,83,95,105,80,105,114,89,103,74,113,37,53,119,61,73,56,116,32,87,104,58,33,127,79,63,90,64,87,32,85,96,35,102,64,29,30,58,76,37,110,72,32,70,46,103
7/3/2016,35,90,54,19,23,96,81,93,67,93,121,110,118,96,141,30,47,103,59,69,59,112,50,108,109,68,32,134,101,60,83,62,90,42,111,111,40,114,73,37,42,51,83,40,135,95,41,72,40,92
7/4/2016,18,63,35,26,20,56,48,74,57,96,65,66,78,53,81,20,36,87,49,43,51,67,32,81,90,46,18,78,76,45,60,38,73,15,69,87,28,89,43,25,20,39,51,33,94,53,25,48,26,65
7/5/2016,31,74,53,27,21,57,52,91,68,84,63,74,105,67,108,30,33,110,48,48,47,94,27,68,91,57,34,81,80,50,73,62,94,26,79,84,47,87,44,43,25,49,66,40,82,62,25,94,38,77
7/6/2016,22,75,40,23,25,81,73,95,53,85,69,75,85,58,84,30,26,127,50,52,44,90,33,77,90,64,23,109,85,42,63,53,83,29,89,101,35,87,51,33,22,45,67,36,105,59,37,60,29,69
7/7/2016,33,82,41,32,27,69,62,93,65,99,95,99,99,82,126,35,52,113,51,67,58,111,29,70,107,54,31,106,81,58,61,46,91,32,75,103,44,94,48,32,27,56,57,47,109,73,21,65,37,93
7/8/2016,34,90,31,32,21,87,77,102,67,96,94,96,101,64,125,23,38,105,66,46,50,103,41,89,108,65,35,97,95,64,78,59,99,32,87,110,38,94,52,35,24,47,81,41,97,82,30,67,30,70
7/9/2016,35,74,55,30,24,77,96,108,94,85,100,125,98,72,120,31,45,117,67,69,57,105,41,88,103,73,30,125,100,59,78,70,89,40,114,121,33,110,68,34,25,49,77,35,100,82,26,82,42,108
7/10/2016,28,89,54,31,31,90,95,99,75,96,106,92,104,93,135,38,61,122,61,79,56,96,42,98,123,63,38,126,115,57,91,46,86,44,100,151,37,126,58,56,29,47,88,39,118,96,41,73,45,105
7/11/2016,18,61,41,19,17,65,56,87,52,74,71,70,75,53,101,33,34,84,40,53,39,85,25,74,92,49,18,73,72,49,52,55,74,25,69,94,29,90,38,32,11,41,39,38,87,51,28,62,25,64
7/12/2016,27,75,41,25,22,73,54,79,44,85,77,81,95,70,108,27,38,96,40,58,55,87,38,76,105,68,29,86,76,42,77,48,79,38,79,86,35,100,60,29,34,40,65,39,100,57,18,67,34,89
7/13/2016,30,61,39,19,14,70,78,100,74,87,78,79,107,72,109,26,36,97,53,59,52,90,38,73,93,59,20,105,71,40,77,62,99,29,85,95,29,97,55,35,26,49,69,39,103,63,33,58,33,70
7/14/2016,22,79,57,19,30,70,68,100,57,85,94,98,92,69,110,27,47,107,53,54,57,91,31,57,103,63,35,118,94,41,70,58,78,40,83,86,44,117,61,34,22,44,70,25,82,56,25,60,41,78
7/15/2016,33,66,47,35,18,82,80,117,79,110,113,95,95,64,115,38,44,114,47,64,46,107,32,89,119,67,31,130,83,43,83,77,92,27,91,108,44,116,52,39,25,54,63,39,105,84,32,59,31,70
7/16/2016,34,84,50,26,36,84,85,114,56,99,93,93,122,75,137,39,46,114,56,56,54,105,38,88,101,65,28,123,105,61,101,53,83,29,98,123,37,120,67,41,31,64,71,37,115,81,40,74,53,111
7/17/2016,37,104,60,41,22,94,87,120,73,119,102,104,108,91,129,44,45,125,58,59,64,116,54,107,143,85,34,107,95,57,70,69,87,43,115,116,45,132,65,44,33,55,83,45,124,81,36,77,43,87
7/18/2016,24,74,44,27,22,53,63,81,51,69,60,70,78,57,79,23,28,89,37,46,40,71,33,77,80,55,26,80,74,43,55,39,61,29,76,76,27,99,43,34,19,37,36,31,98,61,20,45,19,63
7/19/2016,25,59,43,21,25,91,51,101,50,79,70,65,99,63,103,30,34,98,50,64,43,93,44,60,91,71,23,94,95,48,77,50,87,45,76,91,34,105,57,34,36,44,54,35,90,60,32,60,38,96
7/20/2016,22,63,46,29,21,75,68,102,70,95,77,92,114,66,109,28,44,84,38,57,40,89,35,70,82,51,25,91,86,43,70,46,70,32,80,88,32,99,48,31,24,36,51,39,96,61,26,54,26,73
7/21/2016,34,74,45,27,26,71,72,84,53,91,95,104,106,74,123,31,39,125,58,68,50,99,38,101,101,67,32,101,67,48,52,57,83,29,73,97,41,106,56,32,23,45,73,33,112,102,20,60,39,71
7/22/2016,26,75,51,34,28,81,75,110,65,95,86,101,120,81,128,37,45,109,61,66,51,119,42,86,99,69,21,104,100,38,64,67,103,33,85,91,36,108,44,47,26,50,61,35,97,78,33,77,36,74
7/23/2016,34,79,49,31,30,63,87,112,70,108,109,99,110,69,133,25,41,130,58,59,59,96,35,87,111,68,19,108,92,52,93,63,102,38,99,97,36,107,53,35,41,57,68,36,118,68,30,78,40,101
7/24/2016,25,80,70,40,22,88,115,114,70,111,95,95,115,91,140,33,52,124,67,65,45,118,47,105,126,79,37,142,97,50,97,63,118,38,91,111,45,127,75,46,27,48,69,46,118,92,36,85,36,93
7/25/2016,21,62,39,15,17,62,55,66,57,79,73,81,76,69,93,29,31,72,49,55,39,77,28,72,86,55,24,102,69,44,63,43,56,25,75,72,35,66,45,28,22,29,43,27,68,66,20,45,27,70
7/26/2016,24,66,35,24,26,83,82,70,50,75,97,78,110,47,104,27,49,88,35,50,43,107,34,76,80,54,23,99,89,45,85,52,68,34,64,98,36,98,38,27,21,41,63,34,97,68,30,63,31,66
7/27/2016,28,70,37,33,17,71,66,73,47,84,80,74,97,61,106,30,37,99,44,51,29,93,46,72,93,52,25,107,97,51,64,53,76,23,75,98,34,104,58,28,24,36,67,33,116,65,20,52,31,83
7/28/2016,30,71,55,35,18,77,65,94,64,76,105,84,114,62,111,40,50,109,45,59,48,107,48,95,96,59,27,102,78,56,70,44,82,37,82,82,43,89,53,38,27,33,53,36,112,65,24,50,40,86
7/29/2016,30,84,45,23,33,76,73,112,53,89,109,85,122,68,119,40,50,124,37,67,50,104,34,99,105,64,30,123,98,38,63,52,93,40,85,86,43,110,53,36,29,39,76,42,101,62,23,65,46,95
7/30/2016,38,89,50,25,21,77,78,121,75,109,97,107,128,81,119,31,54,132,55,64,52,127,38,86,116,71,28,111,95,52,73,66,106,32,89,115,39,118,71,38,28,59,68,37,110,102,21,64,39,89
7/31/2016,31,94,50,31,28,103,82,114,92,116,95,112,127,101,127,30,51,132,64,86,67,102,32,93,123,65,27,122,112,65,93,67,115,45,104,103,27,127,69,45,40,52,70,44,114,83,29,66,38,105
8/1/2016,21,60,17,28,19,46,44,64,48,58,56,58,77,52,79,25,32,74,34,32,35,62,31,75,80,50,21,80,68,42,44,37,53,28,56,59,28,75,41,32,21,28,42,29,70,50,19,39,32,56
8/2/2016,22,53,35,29,13,65,54,69,51,79,75,61,92,56,100,25,28,86,34,41,45,81,22,64,82,54,33,84,68,50,66,33,70,28,82,88,24,87,49,29,19,35,46,31,71,63,22,49,33,69
8/3/2016,28,58,36,17,21,59,66,77,45,67,64,71,109,65,100,29,29,80,50,45,35,92,39,75,86,55,19,84,68,38,63,38,61,28,67,80,26,86,46,22,24,39,58,32,88,53,21,59,30,68
8/4/2016,34,56,35,19,24,59,69,79,52,77,78,70,103,71,116,23,34,91,46,65,41,70,32,71,102,37,17,108,83,52,62,52,79,29,87,81,31,86,55,34,26,38,52,27,72,57,29,48,45,66
8/5/2016,24,61,36,31,22,77,67,76,51,81,72,69,111,88,101,32,47,96,42,59,48,70,27,80,78,64,32,93,85,36,73,61,78,33,79,85,39,93,46,39,28,47,65,31,100,66,23,53,34,92
8/6/2016,20,65,46,31,28,65,76,113,62,107,82,82,109,68,108,30,40,101,65,61,40,103,40,72,109,57,30,108,82,48,67,59,86,31,84,98,33,84,56,38,34,49,78,21,115,73,27,60,36,84
8/7/2016,31,84,38,35,28,77,59,87,68,92,99,103,94,76,132,35,52,114,45,75,69,114,39,95,108,67,33,110,95,51,70,54,86,44,80,79,33,109,59,47,30,44,63,39,105,69,33,72,50,78
8/8/2016,11,48,36,15,22,64,49,60,52,70,52,72,83,57,68,22,39,69,31,50,39,63,29,72,64,39,22,92,64,38,47,48,50,30,60,74,26,77,41,21,16,25,50,31,67,37,14,43,21,49
8/9/2016,26,65,50,11,19,66,54,88,45,77,80,73,80,60,93,27,35,105,45,39,40,75,25,78,86,50,20,91,78,48,66,46,78,23,63,66,34,78,46,31,23,32,45,23,72,47,27,56,42,69
8/10/2016,21,55,26,15,27,55,64,89,57,80,71,78,82,66,81,25,36,93,45,58,36,89,39,60,84,47,18,90,79,54,52,48,65,22,71,74,28,82,48,30,26,34,51,28,86,49,22,43,33,64
8/11/2016,23,64,37,28,19,81,59,92,63,64,72,79,87,73,84,33,32,82,44,59,46,85,33,90,82,63,24,93,85,38,70,51,68,23,84,87,40,86,51,27,30,31,62,20,89,89,32,65,36,80
8/12/2016,16,76,48,22,13,72,52,99,76,76,76,91,100,73,83,27,49,81,41,60,47,105,33,73,70,56,20,106,71,45,66,46,87,29,77,88,37,89,39,30,25,47,61,26,95,62,23,44,30,78
8/13/2016,27,65,52,21,24,71,84,102,77,104,97,90,92,67,113,27,32,118,50,61,40,99,36,69,110,57,29,111,87,47,77,60,104,35,81,90,42,94,53,42,22,43,61,25,99,76,26,60,53,73
8/14/2016,36,100,46,29,24,77,81,94,66,85,92,102,103,64,116,35,50,122,56,63,46,96,47,105,132,76,27,111,99,54,77,64,72,38,70,104,40,94,53,43,34,53,66,36,115,98,27,57,33,84
8/15/2016,24,55,31,17,17,41,56,76,52,53,52,71,71,56,66,23,32,84,52,34,36,72,22,52,75,40,20,80,49,47,46,48,63,25,56,67,20,73,44,21,13,27,44,15,64,41,18,45,21,56
8/16/2016,15,52,35,21,23,73,72,85,51,80,68,84,69,63,105,27,32,83,51,56,37,89,34,75,88,54,21,94,64,36,71,34,62,34,69,86,26,73,45,39,17,33,49,39,65,59,25,59,27,63
8/17/2016,25,57,36,16,15,62,55,80,58,53,79,73,92,71,75,26,30,79,43,46,39,92,44,71,90,47,26,103,71,41,56,44,66,24,66,71,29,64,49,32,30,39,43,23,87,58,28,61,38,69
8/18/2016,26,67,36,30,22,75,58,90,54,87,74,80,93,54,108,31,32,89,32,62,53,89,30,70,96,62,23,93,64,50,63,49,78,24,64,96,27,73,36,16,31,37,46,39,94,50,21,47,39,66
8/19/2016,29,60,41,27,20,67,64,87,62,98,78,76,84,51,113,26,36,87,47,62,48,93,35,70,80,58,14,115,75,40,67,46,83,33,93,112,34,85,52,50,33,42,70,35,99,64,28,70,25,62
8/20/2016,30,66,48,27,19,74,74,87,71,91,77,100,123,85,95,34,45,99,36,66,51,116,33,87,111,56,19,122,79,45,74,57,101,38,73,82,41,105,48,40,29,54,71,24,78,69,29,70,33,72
8/21/2016,22,88,38,33,33,76,72,89,60,99,76,99,106,77,108,31,50,96,49,64,43,119,37,88,100,74,32,115,89,54,97,66,93,30,95,106,38,114,72,32,22,51,56,32,97,80,28,75,49,88
8/22/2016,15,47,30,17,19,50,57,68,60,49,68,64,75,67,80,30,29,66,50,51,35,56,26,65,65,28,18,68,73,27,51,41,58,29,57,54,26,70,31,26,26,29,41,34,60,61,20,50,26,53
8/23/2016,24,58,36,18,28,70,62,83,50,69,62,71,90,66,65,24,42,78,41,44,49,95,25,64,64,52,29,107,76,47,61,51,72,26,68,92,37,85,41,34,20,28,48,19,74,72,23,39,32,83
8/24/2016,32,71,46,31,15,55,52,77,61,74,63,63,76,64,100,25,36,72,59,47,38,80,25,65,66,55,25,101,74,52,72,39,65,28,79,80,30,79,48,25,29,33,50,29,78,59,27,56,30,58
8/25/2016,17,60,43,21,23,74,68,59,51,80,75,80,90,61,82,17,28,90,48,46,42,94,33,62,77,50,20,84,77,40,64,47,69,13,86,76,22,91,45,34,21,38,65,28,84,72,33,51,37,77
8/26/2016,25,82,47,28,23,64,56,84,56,70,84,95,77,73,104,29,34,109,44,51,40,87,46,76,90,54,30,105,81,47,68,50,97,36,82,88,39,93,37,34,28,48,56,32,87,69,27,75,41,61
8/27/2016,24,81,40,32,21,69,79,95,61,93,91,92,88,75,110,22,49,114,61,77,47,96,28,76,91,61,31,111,78,48,76,57,72,39,86,97,33,110,52,43,31,62,77,33,94,56,26,64,37,81
8/28/2016,34,89,43,25,30,93,67,113,68,97,90,84,106,71,123,23,59,107,64,63,44,78,42,108,99,74,31,90,83,51,89,54,91,24,98,99,33,91,57,36,22,51,76,36,97,76,25,81,39,86
8/29/2016,14,60,41,23,14,55,50,64,60,65,59,67,69,61,71,22,30,76,27,47,31,64,24,63,67,52,14,79,64,42,52,30,70,24,57,73,21,73,33,28,16,37,42,22,63,59,21,62,21,59
8/30/2016,14,50,25,21,14,53,66,79,73,87,61,63,95,71,85,24,36,102,42,40,47,83,29,72,93,58,17,87,71,40,84,33,68,31,67,70,36,80,49,22,28,48,50,38,65,67,23,48,31,68
8/31/2016,17,63,43,21,16,62,58,82,59,84,84,63,93,74,82,30,38,78,52,55,39,78,26,77,67,52,16,72,63,33,63,47,80,26,58,75,35,79,46,22,22,37,66,28,84,62,24,46,31,62
9/1/2016,18,53,31,13,12,64,66,90,48,81,66,76,99,50,98,31,47,82,38,45,33,81,33,60,82,43,19,91,87,49,41,42,76,23,64,87,31,80,36,30,31,48,56,37,91,70,38,60,43,64
9/2/2016,20,74,39,22,14,81,77,75,50,80,91,69,100,68,85,34,28,90,51,53,50,81,27,76,106,45,23,105,91,41,62,48,81,30,74,106,33,84,47,40,17,42,39,35,88,67,24,65,32,71
9/3/2016,31,84,48,35,22,56,56,83,63,79,69,86,102,75,97,28,37,96,55,60,44,103,33,61,106,36,19,112,64,44,63,39,70,29,82,74,26,97,62,40,34,44,75,33,90,56,25,55,27,89
9/4/2016,25,77,49,23,15,81,67,89,53,79,78,72,113,69,119,40,47,113,58,65,62,91,28,100,114,70,28,106,89,55,82,54,84,26,80,84,31,122,49,39,19,44,61,37,113,77,38,64,34,88
9/5/2016,32,47,30,25,20,39,50,61,41,55,55,64,59,50,60,20,26,64,46,33,31,61,29,58,66,31,27,72,53,39,41,32,60,13,73,68,23,61,40,30,22,28,33,12,78,42,16,42,12,54
9/6/2016,28,55,35,22,21,54,48,79,41,67,65,56,86,53,79,22,31,70,44,48,41,76,32,58,66,55,21,75,83,34,65,51,71,21,65,70,33,70,40,25,17,30,47,29,101,40,29,51,27,69
9/7/2016,18,59,33,18,16,56,56,63,45,70,79,70,81,54,89,20,31,89,48,34,31,72,25,60,90,47,25,93,80,52,60,49,63,25,49,88,31,73,38,24,21,36,44,20,76,51,16,41,30,70
9/8/2016,28,56,37,16,19,68,60,72,58,105,82,81,86,57,97,27,24,113,47,48,43,87,39,65,96,42,18,72,63,41,69,40,72,27,64,82,32,84,29,27,24,30,45,28,64,65,26,54,35,62
9/9/2016,26,51,49,18,28,64,54,89,68,79,76,74,102,61,96,40,44,96,51,56,49,101,34,92,92,39,19,97,67,46,71,59,66,25,74,88,26,81,49,28,34,42,56,26,99,69,20,61,28,73
9/10/2016,25,59,41,24,19,74,53,83,71,75,83,98,97,104,123,29,49,92,49,62,41,82,39,75,75,49,23,116,85,33,62,44,76,28,81,102,33,106,50,36,24,49,56,34,101,63,32,52,36,89
9/11/2016,24,62,42,26,26,72,72,81,61,75,103,81,108,57,100,42,47,116,41,53,45,91,29,79,104,54,24,114,88,61,67,56,82,33,82,101,31,96,46,32,32,41,56,32,99,63,24,66,26,73
9/12/2016,24,46,34,15,17,45,46,60,40,59,59,65,71,47,67,20,33,78,41,57,35,56,22,51,58,36,23,82,48,34,37,40,59,17,46,66,20,68,34,30,26,25,45,30,58,42,17,51,21,49
9/13/2016,24,51,31,22,19,50,47,70,36,80,62,76,76,63,98,18,33,59,30,42,34,81,24,55,81,41,21,86,52,38,44,36,68,32,75,74,24,75,47,27,29,29,43,22,66,58,15,60,20,53
9/14/2016,19,67,41,18,15,60,59,88,65,68,70,71,81,54,85,14,32,92,39,44,33,107,25,71,77,49,22,95,72,45,65,40,67,23,57,75,12,68,45,39,18,47,44,24,52,53,24,48,22,60
9/15/2016,20,52,39,40,24,64,55,88,60,71,68,84,88,84,76,31,40,85,47,49,41,77,27,57,70,56,24,80,65,35,73,39,60,25,80,69,32,87,45,40,19,28,51,34,99,53,24,59,26,77
9/16/2016,19,47,58,25,19,69,57,96,61,87,78,66,98,67,81,27,46,98,32,51,50,86,26,87,94,59,33,84,67,40,68,42,69,22,74,86,36,80,43,35,31,28,40,24,88,70,22,61,29,73
9/17/2016,19,66,36,27,22,84,53,89,49,67,73,83,112,75,118,20,39,102,45,59,50,97,36,73,100,47,28,95,76,49,62,46,79,28,75,88,27,97,52,31,22,43,57,33,79,69,13,71,36,68
9/18/2016,27,71,45,24,25,59,69,94,62,88,93,95,101,76,107,26,38,111,46,71,55,94,41,85,107,57,23,121,91,59,64,57,77,28,79,83,37,85,63,36,21,37,73,44,98,67,29,70,30,78
9/19/2016,19,52,29,21,14,42,63,45,48,50,48,66,80,36,72,24,31,65,31,37,35,79,33,52,59,50,14,82,58,40,49,31,62,19,54,58,13,78,39,20,16,28,47,29,76,51,16,41,17,55
9/20/2016,23,52,42,23,21,53,61,75,45,61,60,67,79,56,92,28,27,81,44,55,38,82,29,77,89,55,18,80,67,31,37,42,69,16,57,86,26,69,38,21,18,30,65,26,74,57,16,46,32,76
9/21/2016,25,64,34,19,18,63,51,59,67,66,67,58,86,54,85,27,28,77,41,39,46,73,22,62,89,42,16,90,79,31,54,50,68,25,57,79,21,68,33,36,11,35,53,25,80,53,10,39,13,51
9/22/2016,25,56,41,21,25,59,65,71,62,95,58,73,75,53,81,31,34,87,40,64,44,73,30,75,88,44,20,67,77,44,52,48,60,32,61,81,29,78,44,31,18,43,40,30,73,78,27,63,34,51
9/23/2016,24,60,36,32,19,64,64,78,50,73,80,89,99,64,91,21,44,84,38,58,25,100,25,64,89,49,32,91,81,43,55,41,69,27,61,86,29,88,38,31,31,46,63,37,82,64,25,68,26,61
9/24/2016,26,76,44,19,28,59,73,93,60,79,76,84,97,68,108,34,35,114,37,48,61,75,44,101,78,65,23,113,73,67,81,50,88,29,62,104,35,94,49,36,29,47,57,45,104,71,22,50,19,85
9/25/2016,27,91,41,31,18,63,89,97,62,93,79,82,103,63,116,28,41,107,58,52,48,125,35,84,97,59,30,113,84,56,85,50,82,34,87,107,40,85,45,31,29,45,63,43,84,75,26,59,24,85
9/26/2016,17,51,38,18,15,52,45,52,38,54,61,62,61,45,67,20,30,62,22,34,39,64,25,64,64,31,17,70,51,40,62,39,57,17,57,65,23,61,41,28,20,34,44,23,48,50,18,37,25,72
9/27/2016,18,45,31,17,23,50,53,84,52,72,55,56,91,67,71,23,26,75,49,52,31,78,28,55,81,39,14,81,59,47,57,43,69,20,72,73,29,77,31,28,24,34,40,31,87,57,25,67,27,54
9/28/2016,27,57,30,26,21,60,53,77,49,85,55,64,93,71,90,25,34,85,28,46,44,80,23,58,80,51,28,84,72,30,55,46,65,27,58,71,38,73,43,33,28,48,58,24,88,59,27,47,23,56
9/29/2016,28,59,36,24,12,56,57,71,62,81,67,69,74,67,80,30,28,97,28,50,37,73,19,66,98,57,31,104,71,47,62,47,60,22,89,72,35,102,38,38,18,33,63,39,95,52,27,44,31,85
